Fechas;Serie;Indice;Variable
1994-07-01;Observada;43.3921;Alimentos y Bebidas no Alcohólicas
1994-08-01;Observada;44.499;Alimentos y Bebidas no Alcohólicas
1994-09-01;Observada;44.3843;Alimentos y Bebidas no Alcohólicas
1994-10-01;Observada;45.3493;Alimentos y Bebidas no Alcohólicas
1994-11-01;Observada;47.0429;Alimentos y Bebidas no Alcohólicas
1994-12-01;Observada;47.5962;Alimentos y Bebidas no Alcohólicas
1995-01-01;Observada;48.9269;Alimentos y Bebidas no Alcohólicas
1995-02-01;Observada;51.1999;Alimentos y Bebidas no Alcohólicas
1995-03-01;Observada;51.8846;Alimentos y Bebidas no Alcohólicas
1995-04-01;Observada;52.6329;Alimentos y Bebidas no Alcohólicas
1995-05-01;Observada;52.9143;Alimentos y Bebidas no Alcohólicas
1995-06-01;Observada;53.2014;Alimentos y Bebidas no Alcohólicas
1995-07-01;Observada;53.7375;Alimentos y Bebidas no Alcohólicas
1995-08-01;Observada;54.1982;Alimentos y Bebidas no Alcohólicas
1995-09-01;Observada;54.5768;Alimentos y Bebidas no Alcohólicas
1995-10-01;Observada;55.6615;Alimentos y Bebidas no Alcohólicas
1995-11-01;Observada;56.7446;Alimentos y Bebidas no Alcohólicas
1995-12-01;Observada;58.2701;Alimentos y Bebidas no Alcohólicas
1996-01-01;Observada;58.222;Alimentos y Bebidas no Alcohólicas
1996-02-01;Observada;59.6497;Alimentos y Bebidas no Alcohólicas
1996-03-01;Observada;60.3045;Alimentos y Bebidas no Alcohólicas
1996-04-01;Observada;61.7522;Alimentos y Bebidas no Alcohólicas
1996-05-01;Observada;63.5986;Alimentos y Bebidas no Alcohólicas
1996-06-01;Observada;66.4373;Alimentos y Bebidas no Alcohólicas
1996-07-01;Observada;68.981;Alimentos y Bebidas no Alcohólicas
1996-08-01;Observada;71.5668;Alimentos y Bebidas no Alcohólicas
1996-09-01;Observada;71.9099;Alimentos y Bebidas no Alcohólicas
1996-10-01;Observada;72.0486;Alimentos y Bebidas no Alcohólicas
1996-11-01;Observada;73.1889;Alimentos y Bebidas no Alcohólicas
1996-12-01;Observada;73.4633;Alimentos y Bebidas no Alcohólicas
1997-01-01;Observada;75.69052604100364;Alimentos y Bebidas no Alcohólicas
1997-02-01;Observada;77.23527466078578;Alimentos y Bebidas no Alcohólicas
1997-03-01;Observada;77.54788670707882;Alimentos y Bebidas no Alcohólicas
1997-04-01;Observada;77.46653195107605;Alimentos y Bebidas no Alcohólicas
1997-05-01;Observada;78.57728016627387;Alimentos y Bebidas no Alcohólicas
1997-06-01;Observada;79.86399501406515;Alimentos y Bebidas no Alcohólicas
1997-07-01;Observada;81.80466841845546;Alimentos y Bebidas no Alcohólicas
1997-08-01;Observada;83.1623971149703;Alimentos y Bebidas no Alcohólicas
1997-09-01;Observada;82.45991524501567;Alimentos y Bebidas no Alcohólicas
1997-10-01;Observada;81.47376412892143;Alimentos y Bebidas no Alcohólicas
1997-11-01;Observada;81.69224938472435;Alimentos y Bebidas no Alcohólicas
1997-12-01;Observada;81.55108706002181;Alimentos y Bebidas no Alcohólicas
1998-01-01;Observada;82.66467817301685;Alimentos y Bebidas no Alcohólicas
1998-02-01;Observada;84.82663735164657;Alimentos y Bebidas no Alcohólicas
1998-03-01;Observada;86.8094056994664;Alimentos y Bebidas no Alcohólicas
1998-04-01;Observada;89.47321318969085;Alimentos y Bebidas no Alcohólicas
1998-05-01;Observada;90.85909290124474;Alimentos y Bebidas no Alcohólicas
1998-06-01;Observada;91.53361836720747;Alimentos y Bebidas no Alcohólicas
1998-07-01;Observada;92.76496263802318;Alimentos y Bebidas no Alcohólicas
1998-08-01;Observada;92.37418329437459;Alimentos y Bebidas no Alcohólicas
1998-09-01;Observada;91.77090305620855;Alimentos y Bebidas no Alcohólicas
1998-10-01;Observada;91.47011179956269;Alimentos y Bebidas no Alcohólicas
1998-11-01;Observada;93.15300498069834;Alimentos y Bebidas no Alcohólicas
1998-12-01;Observada;94.10207530509771;Alimentos y Bebidas no Alcohólicas
1999-01-01;Observada;96.62253077664471;Alimentos y Bebidas no Alcohólicas
1999-02-01;Observada;96.54001860593874;Alimentos y Bebidas no Alcohólicas
1999-03-01;Observada;95.83016125101783;Alimentos y Bebidas no Alcohólicas
1999-04-01;Observada;95.86540450223048;Alimentos y Bebidas no Alcohólicas
1999-05-01;Observada;96.10076027581076;Alimentos y Bebidas no Alcohólicas
1999-06-01;Observada;96.65817606798302;Alimentos y Bebidas no Alcohólicas
1999-07-01;Observada;97.55928995188674;Alimentos y Bebidas no Alcohólicas
1999-08-01;Observada;97.96936277874116;Alimentos y Bebidas no Alcohólicas
1999-09-01;Observada;98.4100810927862;Alimentos y Bebidas no Alcohólicas
1999-10-01;Observada;99.1975334298305;Alimentos y Bebidas no Alcohólicas
1999-11-01;Observada;99.5065933056209;Alimentos y Bebidas no Alcohólicas
1999-12-01;Observada;100.0;Alimentos y Bebidas no Alcohólicas
2000-01-01;Observada;99.953024420809;Alimentos y Bebidas no Alcohólicas
2000-02-01;Observada;100.35880239967304;Alimentos y Bebidas no Alcohólicas
2000-03-01;Observada;101.42757144990554;Alimentos y Bebidas no Alcohólicas
2000-04-01;Observada;103.76547697182588;Alimentos y Bebidas no Alcohólicas
2000-05-01;Observada;104.40183355510258;Alimentos y Bebidas no Alcohólicas
2000-06-01;Observada;105.71319062637842;Alimentos y Bebidas no Alcohólicas
2000-07-01;Observada;106.45188762924806;Alimentos y Bebidas no Alcohólicas
2000-08-01;Observada;107.28460799085181;Alimentos y Bebidas no Alcohólicas
2000-09-01;Observada;106.78436720846086;Alimentos y Bebidas no Alcohólicas
2000-10-01;Observada;106.96561827864184;Alimentos y Bebidas no Alcohólicas
2000-11-01;Observada;107.63575024321138;Alimentos y Bebidas no Alcohólicas
2000-12-01;Observada;108.66016871485542;Alimentos y Bebidas no Alcohólicas
2001-01-01;Observada;110.04191652071748;Alimentos y Bebidas no Alcohólicas
2001-02-01;Observada;110.57187558154324;Alimentos y Bebidas no Alcohólicas
2001-03-01;Observada;111.31473111484235;Alimentos y Bebidas no Alcohólicas
2001-04-01;Observada;111.90290960168035;Alimentos y Bebidas no Alcohólicas
2001-05-01;Observada;113.38841781313566;Alimentos y Bebidas no Alcohólicas
2001-06-01;Observada;114.09699082728471;Alimentos y Bebidas no Alcohólicas
2001-07-01;Observada;115.20539132808928;Alimentos y Bebidas no Alcohólicas
2001-08-01;Observada;115.87420473422995;Alimentos y Bebidas no Alcohólicas
2001-09-01;Observada;116.1448134948583;Alimentos y Bebidas no Alcohólicas
2001-10-01;Observada;116.03577885554965;Alimentos y Bebidas no Alcohólicas
2001-11-01;Observada;117.2;Alimentos y Bebidas no Alcohólicas
2001-12-01;Observada;117.4;Alimentos y Bebidas no Alcohólicas
2002-01-01;Observada;116.7;Alimentos y Bebidas no Alcohólicas
2002-02-01;Observada;116.74039619441214;Alimentos y Bebidas no Alcohólicas
2002-03-01;Observada;116.98645948274961;Alimentos y Bebidas no Alcohólicas
2002-04-01;Observada;117.3;Alimentos y Bebidas no Alcohólicas
2002-05-01;Observada;117.3;Alimentos y Bebidas no Alcohólicas
2002-06-01;Observada;119.09250157633547;Alimentos y Bebidas no Alcohólicas
2002-07-01;Observada;120.2;Alimentos y Bebidas no Alcohólicas
2002-08-01;Observada;120.4;Alimentos y Bebidas no Alcohólicas
2002-09-01;Observada;119.2;Alimentos y Bebidas no Alcohólicas
2002-10-01;Observada;119.1;Alimentos y Bebidas no Alcohólicas
2002-11-01;Observada;119.5;Alimentos y Bebidas no Alcohólicas
2002-12-01;Observada;120.1;Alimentos y Bebidas no Alcohólicas
2003-01-01;Observada;120.3;Alimentos y Bebidas no Alcohólicas
2003-02-01;Observada;120.8;Alimentos y Bebidas no Alcohólicas
2003-03-01;Observada;121.0;Alimentos y Bebidas no Alcohólicas
2003-04-01;Observada;121.5;Alimentos y Bebidas no Alcohólicas
2003-05-01;Observada;121.7;Alimentos y Bebidas no Alcohólicas
2003-06-01;Observada;122.5;Alimentos y Bebidas no Alcohólicas
2003-07-01;Observada;123.1;Alimentos y Bebidas no Alcohólicas
2003-08-01;Observada;123.5;Alimentos y Bebidas no Alcohólicas
2003-09-01;Observada;123.4;Alimentos y Bebidas no Alcohólicas
2003-10-01;Observada;124.1;Alimentos y Bebidas no Alcohólicas
2003-11-01;Observada;125.4;Alimentos y Bebidas no Alcohólicas
2003-12-01;Observada;126.1;Alimentos y Bebidas no Alcohólicas
2004-01-01;Observada;126.9;Alimentos y Bebidas no Alcohólicas
2004-02-01;Observada;127.2;Alimentos y Bebidas no Alcohólicas
2004-03-01;Observada;126.9;Alimentos y Bebidas no Alcohólicas
2004-04-01;Observada;127.6;Alimentos y Bebidas no Alcohólicas
2004-05-01;Observada;128.5;Alimentos y Bebidas no Alcohólicas
2004-06-01;Observada;129.0;Alimentos y Bebidas no Alcohólicas
2004-07-01;Observada;133.1;Alimentos y Bebidas no Alcohólicas
2004-08-01;Observada;133.1;Alimentos y Bebidas no Alcohólicas
2004-09-01;Observada;132.6;Alimentos y Bebidas no Alcohólicas
2004-10-01;Observada;133.9;Alimentos y Bebidas no Alcohólicas
2004-11-01;Observada;136.6;Alimentos y Bebidas no Alcohólicas
2004-12-01;Observada;137.8;Alimentos y Bebidas no Alcohólicas
2005-01-01;Observada;139.0;Alimentos y Bebidas no Alcohólicas
2005-02-01;Observada;140.9;Alimentos y Bebidas no Alcohólicas
2005-03-01;Observada;141.3;Alimentos y Bebidas no Alcohólicas
2005-04-01;Observada;141.9;Alimentos y Bebidas no Alcohólicas
2005-05-01;Observada;143.0;Alimentos y Bebidas no Alcohólicas
2005-06-01;Observada;144.3;Alimentos y Bebidas no Alcohólicas
2005-07-01;Observada;145.9;Alimentos y Bebidas no Alcohólicas
2005-08-01;Observada;148.0;Alimentos y Bebidas no Alcohólicas
2005-09-01;Observada;146.8;Alimentos y Bebidas no Alcohólicas
2005-10-01;Observada;146.2;Alimentos y Bebidas no Alcohólicas
2005-11-01;Observada;146.9;Alimentos y Bebidas no Alcohólicas
2005-12-01;Observada;147.1;Alimentos y Bebidas no Alcohólicas
2006-01-01;Observada;147.2;Alimentos y Bebidas no Alcohólicas
2006-02-01;Observada;147.5;Alimentos y Bebidas no Alcohólicas
2006-03-01;Observada;147.9;Alimentos y Bebidas no Alcohólicas
2006-04-01;Observada;148.7;Alimentos y Bebidas no Alcohólicas
2006-05-01;Observada;149.7;Alimentos y Bebidas no Alcohólicas
2006-06-01;Observada;150.4;Alimentos y Bebidas no Alcohólicas
2006-07-01;Observada;151.7;Alimentos y Bebidas no Alcohólicas
2006-08-01;Observada;151.8;Alimentos y Bebidas no Alcohólicas
2006-09-01;Observada;151.0;Alimentos y Bebidas no Alcohólicas
2006-10-01;Observada;151.1;Alimentos y Bebidas no Alcohólicas
2006-11-01;Observada;152.4;Alimentos y Bebidas no Alcohólicas
2006-12-01;Observada;155.3;Alimentos y Bebidas no Alcohólicas
2007-01-01;Observada;157.7;Alimentos y Bebidas no Alcohólicas
2007-02-01;Observada;159.0;Alimentos y Bebidas no Alcohólicas
2007-03-01;Observada;160.1;Alimentos y Bebidas no Alcohólicas
2007-04-01;Observada;161.0;Alimentos y Bebidas no Alcohólicas
2007-05-01;Observada;160.4;Alimentos y Bebidas no Alcohólicas
2007-06-01;Observada;161.2;Alimentos y Bebidas no Alcohólicas
2007-07-01;Observada;163.5;Alimentos y Bebidas no Alcohólicas
2007-08-01;Observada;165.1;Alimentos y Bebidas no Alcohólicas
2007-09-01;Observada;165.9;Alimentos y Bebidas no Alcohólicas
2007-10-01;Observada;169.9;Alimentos y Bebidas no Alcohólicas
2007-11-01;Observada;176.7;Alimentos y Bebidas no Alcohólicas
2007-12-01;Observada;176.6;Alimentos y Bebidas no Alcohólicas
2008-01-01;Observada;177.3;Alimentos y Bebidas no Alcohólicas
2008-02-01;Observada;179.0;Alimentos y Bebidas no Alcohólicas
2008-03-01;Observada;181.7;Alimentos y Bebidas no Alcohólicas
2008-04-01;Observada;185.0;Alimentos y Bebidas no Alcohólicas
2008-05-01;Observada;189.1;Alimentos y Bebidas no Alcohólicas
2008-06-01;Observada;193.2;Alimentos y Bebidas no Alcohólicas
2008-07-01;Observada;198.9;Alimentos y Bebidas no Alcohólicas
2008-08-01;Observada;200.5;Alimentos y Bebidas no Alcohólicas
2008-09-01;Observada;199.5;Alimentos y Bebidas no Alcohólicas
2008-10-01;Observada;201.7;Alimentos y Bebidas no Alcohólicas
2008-11-01;Observada;204.5;Alimentos y Bebidas no Alcohólicas
2008-12-01;Observada;206.4;Alimentos y Bebidas no Alcohólicas
2009-01-01;Observada;205.2;Alimentos y Bebidas no Alcohólicas
2009-02-01;Observada;204.4;Alimentos y Bebidas no Alcohólicas
2009-03-01;Observada;202.8;Alimentos y Bebidas no Alcohólicas
2009-04-01;Observada;201.0;Alimentos y Bebidas no Alcohólicas
2009-05-01;Observada;199.8;Alimentos y Bebidas no Alcohólicas
2009-06-01;Observada;199.7;Alimentos y Bebidas no Alcohólicas
2009-07-01;Observada;200.3;Alimentos y Bebidas no Alcohólicas
2009-08-01;Observada;199.0;Alimentos y Bebidas no Alcohólicas
2009-09-01;Observada;197.7;Alimentos y Bebidas no Alcohólicas
2009-10-01;Observada;197.3;Alimentos y Bebidas no Alcohólicas
2009-11-01;Observada;196.8;Alimentos y Bebidas no Alcohólicas
2009-12-01;Observada;195.7;Alimentos y Bebidas no Alcohólicas
2010-01-01;Observada;196.2;Alimentos y Bebidas no Alcohólicas
2010-02-01;Observada;197.4;Alimentos y Bebidas no Alcohólicas
2010-03-01;Observada;199.0;Alimentos y Bebidas no Alcohólicas
2010-04-01;Observada;200.1;Alimentos y Bebidas no Alcohólicas
2010-05-01;Observada;199.9;Alimentos y Bebidas no Alcohólicas
2010-06-01;Observada;202.4;Alimentos y Bebidas no Alcohólicas
2010-07-01;Observada;204.0;Alimentos y Bebidas no Alcohólicas
2010-08-01;Observada;204.2;Alimentos y Bebidas no Alcohólicas
2010-09-01;Observada;205.3;Alimentos y Bebidas no Alcohólicas
2010-10-01;Observada;209.6;Alimentos y Bebidas no Alcohólicas
2010-11-01;Observada;213.7;Alimentos y Bebidas no Alcohólicas
2010-12-01;Observada;211.9;Alimentos y Bebidas no Alcohólicas
2011-01-01;Observada;211.4;Alimentos y Bebidas no Alcohólicas
2011-02-01;Observada;211.2;Alimentos y Bebidas no Alcohólicas
2011-03-01;Observada;213.1;Alimentos y Bebidas no Alcohólicas
2011-04-01;Observada;214.3;Alimentos y Bebidas no Alcohólicas
2011-05-01;Observada;215.0;Alimentos y Bebidas no Alcohólicas
2011-06-01;Observada;216.6;Alimentos y Bebidas no Alcohólicas
2011-07-01;Observada;219.9;Alimentos y Bebidas no Alcohólicas
2011-08-01;Observada;220.1;Alimentos y Bebidas no Alcohólicas
2011-09-01;Observada;218.3;Alimentos y Bebidas no Alcohólicas
2011-10-01;Observada;217.5;Alimentos y Bebidas no Alcohólicas
2011-11-01;Observada;218.1;Alimentos y Bebidas no Alcohólicas
2011-12-01;Observada;218.4;Alimentos y Bebidas no Alcohólicas
2012-01-01;Observada;218.5;Alimentos y Bebidas no Alcohólicas
2012-02-01;Observada;219.2;Alimentos y Bebidas no Alcohólicas
2012-03-01;Observada;220.0;Alimentos y Bebidas no Alcohólicas
2012-04-01;Observada;221.2;Alimentos y Bebidas no Alcohólicas
2012-05-01;Observada;221.4;Alimentos y Bebidas no Alcohólicas
2012-06-01;Observada;221.3;Alimentos y Bebidas no Alcohólicas
2012-07-01;Observada;222.6;Alimentos y Bebidas no Alcohólicas
2012-08-01;Observada;223.7;Alimentos y Bebidas no Alcohólicas
2012-09-01;Observada;224.9;Alimentos y Bebidas no Alcohólicas
2012-10-01;Observada;225.8;Alimentos y Bebidas no Alcohólicas
2012-11-01;Observada;226.6;Alimentos y Bebidas no Alcohólicas
2012-12-01;Observada;226.7;Alimentos y Bebidas no Alcohólicas
2013-01-01;Observada;227.3;Alimentos y Bebidas no Alcohólicas
2013-02-01;Observada;230.2;Alimentos y Bebidas no Alcohólicas
2013-03-01;Observada;231.3;Alimentos y Bebidas no Alcohólicas
2013-04-01;Observada;232.3;Alimentos y Bebidas no Alcohólicas
2013-05-01;Observada;232.7;Alimentos y Bebidas no Alcohólicas
2013-06-01;Observada;234.1;Alimentos y Bebidas no Alcohólicas
2013-07-01;Observada;235.8;Alimentos y Bebidas no Alcohólicas
2013-08-01;Observada;236.1;Alimentos y Bebidas no Alcohólicas
2013-09-01;Observada;236.5;Alimentos y Bebidas no Alcohólicas
2013-10-01;Observada;236.0;Alimentos y Bebidas no Alcohólicas
2013-11-01;Observada;237.0;Alimentos y Bebidas no Alcohólicas
2013-12-01;Observada;237.9;Alimentos y Bebidas no Alcohólicas
2014-01-01;Observada;241.5;Alimentos y Bebidas no Alcohólicas
2014-02-01;Observada;242.4;Alimentos y Bebidas no Alcohólicas
2014-03-01;Observada;243.4;Alimentos y Bebidas no Alcohólicas
2014-04-01;Observada;244.6;Alimentos y Bebidas no Alcohólicas
2014-05-01;Observada;247.6;Alimentos y Bebidas no Alcohólicas
2014-06-01;Observada;249.5;Alimentos y Bebidas no Alcohólicas
2014-07-01;Observada;253.5;Alimentos y Bebidas no Alcohólicas
2014-08-01;Observada;253.1;Alimentos y Bebidas no Alcohólicas
2014-09-01;Observada;252.7;Alimentos y Bebidas no Alcohólicas
2014-10-01;Observada;254.2;Alimentos y Bebidas no Alcohólicas
2014-11-01;Observada;258.2;Alimentos y Bebidas no Alcohólicas
2014-12-01;Observada;255.1;Alimentos y Bebidas no Alcohólicas
2015-01-01;Observada;253.8;Alimentos y Bebidas no Alcohólicas
2015-02-01;Observada;255.1;Alimentos y Bebidas no Alcohólicas
2015-03-01;Observada;256.5;Alimentos y Bebidas no Alcohólicas
2015-04-01;Observada;256.2;Alimentos y Bebidas no Alcohólicas
2015-05-01;Observada;256.9;Alimentos y Bebidas no Alcohólicas
2015-06-01;Observada;258.2;Alimentos y Bebidas no Alcohólicas
2015-07-01;Observada;260.0;Alimentos y Bebidas no Alcohólicas
2015-08-01;Observada;260.1;Alimentos y Bebidas no Alcohólicas
2015-09-01;Observada;260.1;Alimentos y Bebidas no Alcohólicas
2015-10-01;Observada;260.5;Alimentos y Bebidas no Alcohólicas
2015-11-01;Observada;258.3;Alimentos y Bebidas no Alcohólicas
2015-12-01;Observada;257.5;Alimentos y Bebidas no Alcohólicas
2016-01-01;Observada;259.7;Alimentos y Bebidas no Alcohólicas
2016-02-01;Observada;260.3;Alimentos y Bebidas no Alcohólicas
2016-03-01;Observada;260.4;Alimentos y Bebidas no Alcohólicas
2016-04-01;Observada;259.1;Alimentos y Bebidas no Alcohólicas
2016-05-01;Observada;260.2;Alimentos y Bebidas no Alcohólicas
2016-06-01;Observada;261.3;Alimentos y Bebidas no Alcohólicas
2016-07-01;Observada;261.8;Alimentos y Bebidas no Alcohólicas
2016-08-01;Observada;261.8;Alimentos y Bebidas no Alcohólicas
2016-09-01;Observada;261.0;Alimentos y Bebidas no Alcohólicas
2016-10-01;Observada;259.4;Alimentos y Bebidas no Alcohólicas
2016-11-01;Observada;259.1;Alimentos y Bebidas no Alcohólicas
2016-12-01;Observada;259.0;Alimentos y Bebidas no Alcohólicas
2017-01-01;Observada;258.5;Alimentos y Bebidas no Alcohólicas
2017-02-01;Observada;261.4;Alimentos y Bebidas no Alcohólicas
2017-03-01;Observada;262.4;Alimentos y Bebidas no Alcohólicas
2017-04-01;Observada;263.1;Alimentos y Bebidas no Alcohólicas
2017-05-01;Observada;263.1;Alimentos y Bebidas no Alcohólicas
2017-06-01;Observada;264.3;Alimentos y Bebidas no Alcohólicas
2017-07-01;Observada;265.4;Alimentos y Bebidas no Alcohólicas
2017-08-01;Observada;265.7;Alimentos y Bebidas no Alcohólicas
2017-09-01;Observada;264.0;Alimentos y Bebidas no Alcohólicas
2017-10-01;Observada;264.8;Alimentos y Bebidas no Alcohólicas
2017-11-01;Observada;267.6;Alimentos y Bebidas no Alcohólicas
2017-12-01;Observada;272.2;Alimentos y Bebidas no Alcohólicas
2018-01-01;Observada;272.2;Alimentos y Bebidas no Alcohólicas
2018-02-01;Observada;273.0;Alimentos y Bebidas no Alcohólicas
2018-03-01;Observada;273.4;Alimentos y Bebidas no Alcohólicas
2018-04-01;Observada;273.5;Alimentos y Bebidas no Alcohólicas
2018-05-01;Observada;272.0301;Alimentos y Bebidas no Alcohólicas
2018-06-01;Observada;273.0;Alimentos y Bebidas no Alcohólicas
2018-07-01;Observada;274.0;Alimentos y Bebidas no Alcohólicas
2018-08-01;Observada;273.8;Alimentos y Bebidas no Alcohólicas
2018-09-01;Observada;273.0;Alimentos y Bebidas no Alcohólicas
2018-10-01;Observada;273.9;Alimentos y Bebidas no Alcohólicas
2018-11-01;Observada;276.3;Alimentos y Bebidas no Alcohólicas
2018-12-01;Observada;276.2;Alimentos y Bebidas no Alcohólicas
2019-01-01;Observada;275.3;Alimentos y Bebidas no Alcohólicas
2019-02-01;Observada;276.5;Alimentos y Bebidas no Alcohólicas
2019-03-01;Observada;276.8;Alimentos y Bebidas no Alcohólicas
2019-04-01;Observada;278.1;Alimentos y Bebidas no Alcohólicas
2019-05-01;Observada;278.8;Alimentos y Bebidas no Alcohólicas
2019-06-01;Observada;280.5;Alimentos y Bebidas no Alcohólicas
2019-07-01;Observada;281.6;Alimentos y Bebidas no Alcohólicas
2019-08-01;Observada;280.1;Alimentos y Bebidas no Alcohólicas
2019-09-01;Observada;280.0;Alimentos y Bebidas no Alcohólicas
2019-10-01;Observada;280.9;Alimentos y Bebidas no Alcohólicas
2019-11-01;Observada;282.4;Alimentos y Bebidas no Alcohólicas
2019-12-01;Observada;284.5;Alimentos y Bebidas no Alcohólicas
2020-01-01;Observada;284.8;Alimentos y Bebidas no Alcohólicas
2020-02-01;Observada;284.8;Alimentos y Bebidas no Alcohólicas
2020-03-01;Observada;288.0;Alimentos y Bebidas no Alcohólicas
2020-04-01;Observada;296.1;Alimentos y Bebidas no Alcohólicas
2020-05-01;Observada;293.8;Alimentos y Bebidas no Alcohólicas
2020-06-01;Observada;295.5;Alimentos y Bebidas no Alcohólicas
2020-07-01;Observada;300.7;Alimentos y Bebidas no Alcohólicas
2020-08-01;Observada;297.4;Alimentos y Bebidas no Alcohólicas
2020-09-01;Observada;292.9;Alimentos y Bebidas no Alcohólicas
2020-10-01;Observada;290.2185;Alimentos y Bebidas no Alcohólicas
2020-11-01;Observada;292.6;Alimentos y Bebidas no Alcohólicas
2020-12-01;Observada;295.9;Alimentos y Bebidas no Alcohólicas
2021-01-01;Observada;295.3;Alimentos y Bebidas no Alcohólicas
2021-02-01;Observada;296.4;Alimentos y Bebidas no Alcohólicas
2021-03-01;Observada;297.5;Alimentos y Bebidas no Alcohólicas
2021-04-01;Observada;298.1;Alimentos y Bebidas no Alcohólicas
2021-05-01;Observada;298.1;Alimentos y Bebidas no Alcohólicas
2021-06-01;Observada;298.4;Alimentos y Bebidas no Alcohólicas
2021-07-01;Observada;299.3;Alimentos y Bebidas no Alcohólicas
2021-08-01;Observada;300.4;Alimentos y Bebidas no Alcohólicas
2021-09-01;Observada;301.9;Alimentos y Bebidas no Alcohólicas
2021-10-01;Observada;304.1;Alimentos y Bebidas no Alcohólicas
2021-11-01;Observada;309.3;Alimentos y Bebidas no Alcohólicas
2021-12-01;Observada;315.9;Alimentos y Bebidas no Alcohólicas
2022-01-01;Observada;317.5;Alimentos y Bebidas no Alcohólicas
2022-02-01;Observada;320.3;Alimentos y Bebidas no Alcohólicas
2022-03-01;Observada;324.4;Alimentos y Bebidas no Alcohólicas
2022-04-01;Observada;329.2;Alimentos y Bebidas no Alcohólicas
2022-05-01;Observada;335.5;Alimentos y Bebidas no Alcohólicas
2022-06-01;Observada;342.3;Alimentos y Bebidas no Alcohólicas
2022-07-01;Observada;348.7;Alimentos y Bebidas no Alcohólicas
2022-08-01;Observada;351.2;Alimentos y Bebidas no Alcohólicas
2022-09-01;Observada;350.9;Alimentos y Bebidas no Alcohólicas
2022-10-01;Observada;355.5;Alimentos y Bebidas no Alcohólicas
2022-11-01;Observada;362.7;Alimentos y Bebidas no Alcohólicas
2022-12-01;Observada;365.7;Alimentos y Bebidas no Alcohólicas
2023-01-01;Observada;368.8;Alimentos y Bebidas no Alcohólicas
2023-02-01;Observada;374.4;Alimentos y Bebidas no Alcohólicas
2023-03-01;Observada;375.5;Alimentos y Bebidas no Alcohólicas
2023-04-01;Observada;375.5;Alimentos y Bebidas no Alcohólicas
2023-05-01;Observada;374.7;Alimentos y Bebidas no Alcohólicas
2023-06-01;Observada;376.9;Alimentos y Bebidas no Alcohólicas
2023-07-01;Observada;379.6;Alimentos y Bebidas no Alcohólicas
2023-08-01;Observada;380.2;Alimentos y Bebidas no Alcohólicas
2023-09-01;Observada;382.4;Alimentos y Bebidas no Alcohólicas
2023-10-01;Observada;385.0;Alimentos y Bebidas no Alcohólicas
1991-01-01;Observada;23.1494;Bebidas Alcohólicas y Tabaco
1991-02-01;Observada;24.7892;Bebidas Alcohólicas y Tabaco
1991-03-01;Observada;27.0216;Bebidas Alcohólicas y Tabaco
1991-04-01;Observada;26.9651;Bebidas Alcohólicas y Tabaco
1991-05-01;Observada;27.3337;Bebidas Alcohólicas y Tabaco
1991-06-01;Observada;27.3952;Bebidas Alcohólicas y Tabaco
1991-07-01;Observada;27.3925;Bebidas Alcohólicas y Tabaco
1991-08-01;Observada;28.2583;Bebidas Alcohólicas y Tabaco
1991-09-01;Observada;28.308;Bebidas Alcohólicas y Tabaco
1991-10-01;Observada;29.9296;Bebidas Alcohólicas y Tabaco
1991-11-01;Observada;30.0631;Bebidas Alcohólicas y Tabaco
1991-12-01;Observada;30.0585;Bebidas Alcohólicas y Tabaco
1992-01-01;Observada;30.0835;Bebidas Alcohólicas y Tabaco
1992-02-01;Observada;30.2699;Bebidas Alcohólicas y Tabaco
1992-03-01;Observada;30.2972;Bebidas Alcohólicas y Tabaco
1992-04-01;Observada;30.2212;Bebidas Alcohólicas y Tabaco
1992-05-01;Observada;32.4091;Bebidas Alcohólicas y Tabaco
1992-06-01;Observada;32.4896;Bebidas Alcohólicas y Tabaco
1992-07-01;Observada;32.4406;Bebidas Alcohólicas y Tabaco
1992-08-01;Observada;32.3979;Bebidas Alcohólicas y Tabaco
1992-09-01;Observada;32.3939;Bebidas Alcohólicas y Tabaco
1992-10-01;Observada;32.4439;Bebidas Alcohólicas y Tabaco
1992-11-01;Observada;33.3855;Bebidas Alcohólicas y Tabaco
1992-12-01;Observada;33.3888;Bebidas Alcohólicas y Tabaco
1993-01-01;Observada;33.4451;Bebidas Alcohólicas y Tabaco
1993-02-01;Observada;33.547;Bebidas Alcohólicas y Tabaco
1993-03-01;Observada;34.1022;Bebidas Alcohólicas y Tabaco
1993-04-01;Observada;34.0821;Bebidas Alcohólicas y Tabaco
1993-05-01;Observada;34.2114;Bebidas Alcohólicas y Tabaco
1993-06-01;Observada;34.2114;Bebidas Alcohólicas y Tabaco
1993-07-01;Observada;34.2281;Bebidas Alcohólicas y Tabaco
1993-08-01;Observada;34.2548;Bebidas Alcohólicas y Tabaco
1993-09-01;Observada;35.3429;Bebidas Alcohólicas y Tabaco
1993-10-01;Observada;35.4517;Bebidas Alcohólicas y Tabaco
1993-11-01;Observada;35.5287;Bebidas Alcohólicas y Tabaco
1993-12-01;Observada;35.6053;Bebidas Alcohólicas y Tabaco
1994-01-01;Observada;35.6095;Bebidas Alcohólicas y Tabaco
1994-02-01;Observada;36.3745;Bebidas Alcohólicas y Tabaco
1994-03-01;Observada;36.3792;Bebidas Alcohólicas y Tabaco
